gongli,xingqi,year,month,day,nianzhu,shuxiang,yuezhu,rizhu,nianming
2046/5/22,星期二,2046,四月,十七,丙寅,虎,癸巳,辛巳,炉中火
2046/5/23,星期三,2046,四月,十八,丙寅,虎,癸巳,壬午,炉中火
2046/5/24,星期四,2046,四月,十九,丙寅,虎,癸巳,癸未,炉中火
2046/5/25,星期五,2046,四月,二十,丙寅,虎,癸巳,甲申,炉中火
2046/5/26,星期六,2046,四月,廿一,丙寅,虎,癸巳,乙酉,炉中火
2046/5/27,星期日,2046,四月,廿二,丙寅,虎,癸巳,丙戌,炉中火
2046/5/28,星期一,2046,四月,廿三,丙寅,虎,癸巳,丁亥,炉中火
2046/5/29,星期二,2046,四月,廿四,丙寅,虎,癸巳,戊子,炉中火
2046/5/30,星期三,2046,四月,廿五,丙寅,虎,癸巳,己丑,炉中火
2046/5/31,星期四,2046,四月,廿六,丙寅,虎,癸巳,庚寅,炉中火
2046/6/1,星期五,2046,四月,廿七,丙寅,虎,癸巳,辛卯,炉中火
2046/6/2,星期六,2046,四月,廿八,丙寅,虎,癸巳,壬辰,炉中火
2046/6/3,星期日,2046,四月,廿九,丙寅,虎,癸巳,癸巳,炉中火
2046/6/4,星期一,2046,五月,初一,丙寅,虎,癸巳,甲午,炉中火
2046/6/5,星期二,2046,五月,初二,丙寅,虎,甲午,乙未,炉中火
2046/6/6,星期三,2046,五月,初三,丙寅,虎,甲午,丙申,炉中火
2046/6/7,星期四,2046,五月,初四,丙寅,虎,甲午,丁酉,炉中火
2046/6/8,星期五,2046,五月,初五,丙寅,虎,甲午,戊戌,炉中火
2046/6/9,星期六,2046,五月,初六,丙寅,虎,甲午,己亥,炉中火
2046/6/10,星期日,2046,五月,初七,丙寅,虎,甲午,庚子,炉中火
2046/6/11,星期一,2046,五月,初八,丙寅,虎,甲午,辛丑,炉中火
2046/6/12,星期二,2046,五月,初九,丙寅,虎,甲午,壬寅,炉中火
2046/6/13,星期三,2046,五月,初十 ,丙寅,虎,甲午,癸卯,炉中火
2046/6/14,星期四,2046,五月,十一,丙寅,虎,甲午,甲辰,炉中火
2046/6/15,星期五,2046,五月,十二,丙寅,虎,甲午,乙巳,炉中火
2046/6/16,星期六,2046,五月,十三,丙寅,虎,甲午,丙午,炉中火
2046/6/17,星期日,2046,五月,十四,丙寅,虎,甲午,丁未,炉中火
2046/6/18,星期一,2046,五月,十五,丙寅,虎,甲午,戊申,炉中火
2046/6/19,星期二,2046,五月,十六,丙寅,虎,甲午,己酉,炉中火
2046/6/20,星期三,2046,五月,十七,丙寅,虎,甲午,庚戌,炉中火
2046/6/21,星期四,2046,五月,十八,丙寅,虎,甲午,辛亥,炉中火
2046/6/22,星期五,2046,五月,十九,丙寅,虎,甲午,壬子,炉中火
2046/6/23,星期六,2046,五月,二十,丙寅,虎,甲午,癸丑,炉中火
2046/6/24,星期日,2046,五月,廿一,丙寅,虎,甲午,甲寅,炉中火
2046/6/25,星期一,2046,五月,廿二,丙寅,虎,甲午,乙卯,炉中火
2046/6/26,星期二,2046,五月,廿三,丙寅,虎,甲午,丙辰,炉中火
2046/6/27,星期三,2046,五月,廿四,丙寅,虎,甲午,丁巳,炉中火
2046/6/28,星期四,2046,五月,廿五,丙寅,虎,甲午,戊午,炉中火
2046/6/29,星期五,2046,五月,廿六,丙寅,虎,甲午,己未,炉中火
2046/6/30,星期六,2046,五月,廿七,丙寅,虎,甲午,庚申,炉中火
2046/7/1,星期日,2046,五月,廿八,丙寅,虎,甲午,辛酉,炉中火
2046/7/2,星期一,2046,五月,廿九,丙寅,虎,甲午,壬戌,炉中火
2046/7/3,星期二,2046,五月,三十,丙寅,虎,甲午,癸亥,炉中火
2046/7/4,星期三,2046,六月,初一,丙寅,虎,甲午,甲子,炉中火
2046/7/5,星期四,2046,六月,初二,丙寅,虎,甲午,乙丑,炉中火
2046/7/6,星期五,2046,六月,初三,丙寅,虎,甲午,丙寅,炉中火
2046/7/7,星期六,2046,六月,初四,丙寅,虎,乙未,丁卯,炉中火
2046/7/8,星期日,2046,六月,初五,丙寅,虎,乙未,戊辰,炉中火
2046/7/9,星期一,2046,六月,初六,丙寅,虎,乙未,己巳,炉中火
2046/7/10,星期二,2046,六月,初七,丙寅,虎,乙未,庚午,炉中火
2046/7/11,星期三,2046,六月,初八,丙寅,虎,乙未,辛未,炉中火
2046/7/12,星期四,2046,六月,初九,丙寅,虎,乙未,壬申,炉中火
2046/7/13,星期五,2046,六月,初十 ,丙寅,虎,乙未,癸酉,炉中火
2046/7/14,星期六,2046,六月,十一,丙寅,虎,乙未,甲戌,炉中火
2046/7/15,星期日,2046,六月,十二,丙寅,虎,乙未,乙亥,炉中火
2046/7/16,星期一,2046,六月,十三,丙寅,虎,乙未,丙子,炉中火
2046/7/17,星期二,2046,六月,十四,丙寅,虎,乙未,丁丑,炉中火
2046/7/18,星期三,2046,六月,十五,丙寅,虎,乙未,戊寅,炉中火
2046/7/19,星期四,2046,六月,十六,丙寅,虎,乙未,己卯,炉中火
2046/7/20,星期五,2046,六月,十七,丙寅,虎,乙未,庚辰,炉中火
2046/7/21,星期六,2046,六月,十八,丙寅,虎,乙未,辛巳,炉中火
2046/7/22,星期日,2046,六月,十九,丙寅,虎,乙未,壬午,炉中火
2046/7/23,星期一,2046,六月,二十,丙寅,虎,乙未,癸未,炉中火
2046/7/24,星期二,2046,六月,廿一,丙寅,虎,乙未,甲申,炉中火
2046/7/25,星期三,2046,六月,廿二,丙寅,虎,乙未,乙酉,炉中火
2046/7/26,星期四,2046,六月,廿三,丙寅,虎,乙未,丙戌,炉中火
2046/7/27,星期五,2046,六月,廿四,丙寅,虎,乙未,丁亥,炉中火
2046/7/28,星期六,2046,六月,廿五,丙寅,虎,乙未,戊子,炉中火
2046/7/29,星期日,2046,六月,廿六,丙寅,虎,乙未,己丑,炉中火
2046/7/30,星期一,2046,六月,廿七,丙寅,虎,乙未,庚寅,炉中火
2046/7/31,星期二,2046,六月,廿八,丙寅,虎,乙未,辛卯,炉中火
2046/8/1,星期三,2046,六月,廿九,丙寅,虎,乙未,壬辰,炉中火
2046/8/2,星期四,2046,七月,初一,丙寅,虎,乙未,癸巳,炉中火
2046/8/3,星期五,2046,七月,初二,丙寅,虎,乙未,甲午,炉中火
2046/8/4,星期六,2046,七月,初三,丙寅,虎,乙未,乙未,炉中火
2046/8/5,星期日,2046,七月,初四,丙寅,虎,乙未,丙申,炉中火
2046/8/6,星期一,2046,七月,初五,丙寅,虎,乙未,丁酉,炉中火
2046/8/7,星期二,2046,七月,初六,丙寅,虎,丙申,戊戌,炉中火
2046/8/8,星期三,2046,七月,初七,丙寅,虎,丙申,己亥,炉中火
2046/8/9,星期四,2046,七月,初八,丙寅,虎,丙申,庚子,炉中火
2046/8/10,星期五,2046,七月,初九,丙寅,虎,丙申,辛丑,炉中火
2046/8/11,星期六,2046,七月,初十 ,丙寅,虎,丙申,壬寅,炉中火
2046/8/12,星期日,2046,七月,十一,丙寅,虎,丙申,癸卯,炉中火
2046/8/13,星期一,2046,七月,十二,丙寅,虎,丙申,甲辰,炉中火
2046/8/14,星期二,2046,七月,十三,丙寅,虎,丙申,乙巳,炉中火
2046/8/15,星期三,2046,七月,十四,丙寅,虎,丙申,丙午,炉中火
2046/8/16,星期四,2046,七月,十五,丙寅,虎,丙申,丁未,炉中火
2046/8/17,星期五,2046,七月,十六,丙寅,虎,丙申,戊申,炉中火
2046/8/18,星期六,2046,七月,十七,丙寅,虎,丙申,己酉,炉中火
2046/8/19,星期日,2046,七月,十八,丙寅,虎,丙申,庚戌,炉中火
2046/8/20,星期一,2046,七月,十九,丙寅,虎,丙申,辛亥,炉中火
2046/8/21,星期二,2046,七月,二十,丙寅,虎,丙申,壬子,炉中火
2046/8/22,星期三,2046,七月,廿一,丙寅,虎,丙申,癸丑,炉中火
2046/8/23,星期四,2046,七月,廿二,丙寅,虎,丙申,甲寅,炉中火
2046/8/24,星期五,2046,七月,廿三,丙寅,虎,丙申,乙卯,炉中火
2046/8/25,星期六,2046,七月,廿四,丙寅,虎,丙申,丙辰,炉中火
2046/8/26,星期日,2046,七月,廿五,丙寅,虎,丙申,丁巳,炉中火
2046/8/27,星期一,2046,七月,廿六,丙寅,虎,丙申,戊午,炉中火
2046/8/28,星期二,2046,七月,廿七,丙寅,虎,丙申,己未,炉中火
2046/8/29,星期三,2046,七月,廿八,丙寅,虎,丙申,庚申,炉中火
2046/8/30,星期四,2046,七月,廿九,丙寅,虎,丙申,辛酉,炉中火
2046/8/31,星期五,2046,七月,三十,丙寅,虎,丙申,壬戌,炉中火
2046/9/1,星期六,2046,八月,初一,丙寅,虎,丙申,癸亥,炉中火
2046/9/2,星期日,2046,八月,初二,丙寅,虎,丙申,甲子,炉中火
2046/9/3,星期一,2046,八月,初三,丙寅,虎,丙申,乙丑,炉中火
2046/9/4,星期二,2046,八月,初四,丙寅,虎,丙申,丙寅,炉中火
2046/9/5,星期三,2046,八月,初五,丙寅,虎,丙申,丁卯,炉中火
2046/9/6,星期四,2046,八月,初六,丙寅,虎,丙申,戊辰,炉中火
2046/9/7,星期五,2046,八月,初七,丙寅,虎,丁酉,己巳,炉中火
2046/9/8,星期六,2046,八月,初八,丙寅,虎,丁酉,庚午,炉中火
2046/9/9,星期日,2046,八月,初九,丙寅,虎,丁酉,辛未,炉中火
2046/9/10,星期一,2046,八月,初十 ,丙寅,虎,丁酉,壬申,炉中火
2046/9/11,星期二,2046,八月,十一,丙寅,虎,丁酉,癸酉,炉中火
2046/9/12,星期三,2046,八月,十二,丙寅,虎,丁酉,甲戌,炉中火
2046/9/13,星期四,2046,八月,十三,丙寅,虎,丁酉,乙亥,炉中火
2046/9/14,星期五,2046,八月,十四,丙寅,虎,丁酉,丙子,炉中火
2046/9/15,星期六,2046,八月,十五,丙寅,虎,丁酉,丁丑,炉中火
2046/9/16,星期日,2046,八月,十六,丙寅,虎,丁酉,戊寅,炉中火
2046/9/17,星期一,2046,八月,十七,丙寅,虎,丁酉,己卯,炉中火
2046/9/18,星期二,2046,八月,十八,丙寅,虎,丁酉,庚辰,炉中火
2046/9/19,星期三,2046,八月,十九,丙寅,虎,丁酉,辛巳,炉中火
2046/9/20,星期四,2046,八月,二十,丙寅,虎,丁酉,壬午,炉中火
2046/9/21,星期五,2046,八月,廿一,丙寅,虎,丁酉,癸未,炉中火
2046/9/22,星期六,2046,八月,廿二,丙寅,虎,丁酉,甲申,炉中火
2046/9/23,星期日,2046,八月,廿三,丙寅,虎,丁酉,乙酉,炉中火
2046/9/24,星期一,2046,八月,廿四,丙寅,虎,丁酉,丙戌,炉中火
2046/9/25,星期二,2046,八月,廿五,丙寅,虎,丁酉,丁亥,炉中火
2046/9/26,星期三,2046,八月,廿六,丙寅,虎,丁酉,戊子,炉中火
2046/9/27,星期四,2046,八月,廿七,丙寅,虎,丁酉,己丑,炉中火
2046/9/28,星期五,2046,八月,廿八,丙寅,虎,丁酉,庚寅,炉中火
2046/9/29,星期六,2046,八月,廿九,丙寅,虎,丁酉,辛卯,炉中火
2046/9/30,星期日,2046,九月,初一,丙寅,虎,丁酉,壬辰,炉中火
2046/10/1,星期一,2046,九月,初二,丙寅,虎,丁酉,癸巳,炉中火
2046/10/2,星期二,2046,九月,初三,丙寅,虎,丁酉,甲午,炉中火
2046/10/3,星期三,2046,九月,初四,丙寅,虎,丁酉,乙未,炉中火
2046/10/4,星期四,2046,九月,初五,丙寅,虎,丁酉,丙申,炉中火
2046/10/5,星期五,2046,九月,初六,丙寅,虎,丁酉,丁酉,炉中火
2046/10/6,星期六,2046,九月,初七,丙寅,虎,丁酉,戊戌,炉中火
2046/10/7,星期日,2046,九月,初八,丙寅,虎,丁酉,己亥,炉中火
2046/10/8,星期一,2046,九月,初九,丙寅,虎,戊戌,庚子,炉中火
2046/10/9,星期二,2046,九月,初十 ,丙寅,虎,戊戌,辛丑,炉中火
2046/10/10,星期三,2046,九月,十一,丙寅,虎,戊戌,壬寅,炉中火
2046/10/11,星期四,2046,九月,十二,丙寅,虎,戊戌,癸卯,炉中火
2046/10/12,星期五,2046,九月,十三,丙寅,虎,戊戌,甲辰,炉中火
2046/10/13,星期六,2046,九月,十四,丙寅,虎,戊戌,乙巳,炉中火
2046/10/14,星期日,2046,九月,十五,丙寅,虎,戊戌,丙午,炉中火
2046/10/15,星期一,2046,九月,十六,丙寅,虎,戊戌,丁未,炉中火
2046/10/16,星期二,2046,九月,十七,丙寅,虎,戊戌,戊申,炉中火
2046/10/17,星期三,2046,九月,十八,丙寅,虎,戊戌,己酉,炉中火
2046/10/18,星期四,2046,九月,十九,丙寅,虎,戊戌,庚戌,炉中火
2046/10/19,星期五,2046,九月,二十,丙寅,虎,戊戌,辛亥,炉中火
2046/10/20,星期六,2046,九月,廿一,丙寅,虎,戊戌,壬子,炉中火
2046/10/21,星期日,2046,九月,廿二,丙寅,虎,戊戌,癸丑,炉中火
2046/10/22,星期一,2046,九月,廿三,丙寅,虎,戊戌,甲寅,炉中火
2046/10/23,星期二,2046,九月,廿四,丙寅,虎,戊戌,乙卯,炉中火
2046/10/24,星期三,2046,九月,廿五,丙寅,虎,戊戌,丙辰,炉中火
2046/10/25,星期四,2046,九月,廿六,丙寅,虎,戊戌,丁巳,炉中火
2046/10/26,星期五,2046,九月,廿七,丙寅,虎,戊戌,戊午,炉中火
2046/10/27,星期六,2046,九月,廿八,丙寅,虎,戊戌,己未,炉中火
2046/10/28,星期日,2046,九月,廿九,丙寅,虎,戊戌,庚申,炉中火
2046/10/29,星期一,2046,十月,初一,丙寅,虎,戊戌,辛酉,炉中火
2046/10/30,星期二,2046,十月,初二,丙寅,虎,戊戌,壬戌,炉中火
2046/10/31,星期三,2046,十月,初三,丙寅,虎,戊戌,癸亥,炉中火
2046/11/1,星期四,2046,十月,初四,丙寅,虎,戊戌,甲子,炉中火
2046/11/2,星期五,2046,十月,初五,丙寅,虎,戊戌,乙丑,炉中火
2046/11/3,星期六,2046,十月,初六,丙寅,虎,戊戌,丙寅,炉中火
2046/11/4,星期日,2046,十月,初七,丙寅,虎,戊戌,丁卯,炉中火
2046/11/5,星期一,2046,十月,初八,丙寅,虎,戊戌,戊辰,炉中火
2046/11/6,星期二,2046,十月,初九,丙寅,虎,戊戌,己巳,炉中火
2046/11/7,星期三,2046,十月,初十 ,丙寅,虎,己亥,庚午,炉中火
2046/11/8,星期四,2046,十月,十一,丙寅,虎,己亥,辛未,炉中火
2046/11/9,星期五,2046,十月,十二,丙寅,虎,己亥,壬申,炉中火
2046/11/10,星期六,2046,十月,十三,丙寅,虎,己亥,癸酉,炉中火
2046/11/11,星期日,2046,十月,十四,丙寅,虎,己亥,甲戌,炉中火
2046/11/12,星期一,2046,十月,十五,丙寅,虎,己亥,乙亥,炉中火
2046/11/13,星期二,2046,十月,十六,丙寅,虎,己亥,丙子,炉中火
2046/11/14,星期三,2046,十月,十七,丙寅,虎,己亥,丁丑,炉中火
2046/11/15,星期四,2046,十月,十八,丙寅,虎,己亥,戊寅,炉中火
2046/11/16,星期五,2046,十月,十九,丙寅,虎,己亥,己卯,炉中火
2046/11/17,星期六,2046,十月,二十,丙寅,虎,己亥,庚辰,炉中火
2046/11/18,星期日,2046,十月,廿一,丙寅,虎,己亥,辛巳,炉中火
2046/11/19,星期一,2046,十月,廿二,丙寅,虎,己亥,壬午,炉中火
2046/11/20,星期二,2046,十月,廿三,丙寅,虎,己亥,癸未,炉中火
2046/11/21,星期三,2046,十月,廿四,丙寅,虎,己亥,甲申,炉中火
2046/11/22,星期四,2046,十月,廿五,丙寅,虎,己亥,乙酉,炉中火
2046/11/23,星期五,2046,十月,廿六,丙寅,虎,己亥,丙戌,炉中火
2046/11/24,星期六,2046,十月,廿七,丙寅,虎,己亥,丁亥,炉中火
2046/11/25,星期日,2046,十月,廿八,丙寅,虎,己亥,戊子,炉中火
2046/11/26,星期一,2046,十月,廿九,丙寅,虎,己亥,己丑,炉中火
2046/11/27,星期二,2046,十月,三十,丙寅,虎,己亥,庚寅,炉中火
2046/11/28,星期三,2046,冬月,初一,丙寅,虎,己亥,辛卯,炉中火
2046/11/29,星期四,2046,冬月,初二,丙寅,虎,己亥,壬辰,炉中火
2046/11/30,星期五,2046,冬月,初三,丙寅,虎,己亥,癸巳,炉中火
2046/12/1,星期六,2046,冬月,初四,丙寅,虎,己亥,甲午,炉中火
2046/12/2,星期日,2046,冬月,初五,丙寅,虎,己亥,乙未,炉中火
2046/12/3,星期一,2046,冬月,初六,丙寅,虎,己亥,丙申,炉中火
2046/12/4,星期二,2046,冬月,初七,丙寅,虎,己亥,丁酉,炉中火
2046/12/5,星期三,2046,冬月,初八,丙寅,虎,己亥,戊戌,炉中火
2046/12/6,星期四,2046,冬月,初九,丙寅,虎,己亥,己亥,炉中火
2046/12/7,星期五,2046,冬月,初十 ,丙寅,虎,庚子,庚子,炉中火
2046/12/8,星期六,2046,冬月,十一,丙寅,虎,庚子,辛丑,炉中火
2046/12/9,星期日,2046,冬月,十二,丙寅,虎,庚子,壬寅,炉中火
2046/12/10,星期一,2046,冬月,十三,丙寅,虎,庚子,癸卯,炉中火
2046/12/11,星期二,2046,冬月,十四,丙寅,虎,庚子,甲辰,炉中火
2046/12/12,星期三,2046,冬月,十五,丙寅,虎,庚子,乙巳,炉中火
2046/12/13,星期四,2046,冬月,十六,丙寅,虎,庚子,丙午,炉中火
2046/12/14,星期五,2046,冬月,十七,丙寅,虎,庚子,丁未,炉中火
2046/12/15,星期六,2046,冬月,十八,丙寅,虎,庚子,戊申,炉中火
2046/12/16,星期日,2046,冬月,十九,丙寅,虎,庚子,己酉,炉中火
2046/12/17,星期一,2046,冬月,二十,丙寅,虎,庚子,庚戌,炉中火
2046/12/18,星期二,2046,冬月,廿一,丙寅,虎,庚子,辛亥,炉中火
2046/12/19,星期三,2046,冬月,廿二,丙寅,虎,庚子,壬子,炉中火
2046/12/20,星期四,2046,冬月,廿三,丙寅,虎,庚子,癸丑,炉中火
2046/12/21,星期五,2046,冬月,廿四,丙寅,虎,庚子,甲寅,炉中火
2046/12/22,星期六,2046,冬月,廿五,丙寅,虎,庚子,乙卯,炉中火
2046/12/23,星期日,2046,冬月,廿六,丙寅,虎,庚子,丙辰,炉中火
2046/12/24,星期一,2046,冬月,廿七,丙寅,虎,庚子,丁巳,炉中火
2046/12/25,星期二,2046,冬月,廿八,丙寅,虎,庚子,戊午,炉中火
2046/12/26,星期三,2046,冬月,廿九,丙寅,虎,庚子,己未,炉中火
2046/12/27,星期四,2046,腊月,初一,丙寅,虎,庚子,庚申,炉中火
2046/12/28,星期五,2046,腊月,初二,丙寅,虎,庚子,辛酉,炉中火
2046/12/29,星期六,2046,腊月,初三,丙寅,虎,庚子,壬戌,炉中火
2046/12/30,星期日,2046,腊月,初四,丙寅,虎,庚子,癸亥,炉中火
2046/12/31,星期一,2046,腊月,初五,丙寅,虎,庚子,甲子,炉中火
2047/1/1,星期二,2046,腊月,初六,丙寅,虎,庚子,乙丑,炉中火
2047/1/2,星期三,2046,腊月,初七,丙寅,虎,庚子,丙寅,炉中火
2047/1/3,星期四,2046,腊月,初八,丙寅,虎,庚子,丁卯,炉中火
2047/1/4,星期五,2046,腊月,初九,丙寅,虎,庚子,戊辰,炉中火
2047/1/5,星期六,2046,腊月,初十 ,丙寅,虎,辛丑,己巳,炉中火
2047/1/6,星期日,2046,腊月,十一,丙寅,虎,辛丑,庚午,炉中火
2047/1/7,星期一,2046,腊月,十二,丙寅,虎,辛丑,辛未,炉中火
2047/1/8,星期二,2046,腊月,十三,丙寅,虎,辛丑,壬申,炉中火
2047/1/9,星期三,2046,腊月,十四,丙寅,虎,辛丑,癸酉,炉中火
2047/1/10,星期四,2046,腊月,十五,丙寅,虎,辛丑,甲戌,炉中火
2047/1/11,星期五,2046,腊月,十六,丙寅,虎,辛丑,乙亥,炉中火
2047/1/12,星期六,2046,腊月,十七,丙寅,虎,辛丑,丙子,炉中火
2047/1/13,星期日,2046,腊月,十八,丙寅,虎,辛丑,丁丑,炉中火
2047/1/14,星期一,2046,腊月,十九,丙寅,虎,辛丑,戊寅,炉中火
2047/1/15,星期二,2046,腊月,二十,丙寅,虎,辛丑,己卯,炉中火
2047/1/16,星期三,2046,腊月,廿一,丙寅,虎,辛丑,庚辰,炉中火
2047/1/17,星期四,2046,腊月,廿二,丙寅,虎,辛丑,辛巳,炉中火
2047/1/18,星期五,2046,腊月,廿三,丙寅,虎,辛丑,壬午,炉中火
2047/1/19,星期六,2046,腊月,廿四,丙寅,虎,辛丑,癸未,炉中火
2047/1/20,星期日,2046,腊月,廿五,丙寅,虎,辛丑,甲申,炉中火
2047/1/21,星期一,2046,腊月,廿六,丙寅,虎,辛丑,乙酉,炉中火
2047/1/22,星期二,2046,腊月,廿七,丙寅,虎,辛丑,丙戌,炉中火
2047/1/23,星期三,2046,腊月,廿八,丙寅,虎,辛丑,丁亥,炉中火
2047/1/24,星期四,2046,腊月,廿九,丙寅,虎,辛丑,戊子,炉中火
2047/1/25,星期五,2046,腊月,三十,丙寅,虎,辛丑,己丑,炉中火
2047/1/26,星期六,2047,正月,初一,丁卯,兔,癸丑,庚寅,炉中火
2047/1/27,星期日,2047,正月,初二,丁卯,兔,癸丑,辛卯,炉中火
2047/1/28,星期一,2047,正月,初三,丁卯,兔,癸丑,壬辰,炉中火
2047/1/29,星期二,2047,正月,初四,丁卯,兔,癸丑,癸巳,炉中火
2047/1/30,星期三,2047,正月,初五,丁卯,兔,癸丑,甲午,炉中火
2047/1/31,星期四,2047,正月,初六,丁卯,兔,癸丑,乙未,炉中火
2047/2/1,星期五,2047,正月,初七,丁卯,兔,癸丑,丙申,炉中火
2047/2/2,星期六,2047,正月,初八,丁卯,兔,癸丑,丁酉,炉中火
2047/2/3,星期日,2047,正月,初九,丁卯,兔,癸丑,戊戌,炉中火
2047/2/4,星期一,2047,正月,初十 ,丁卯,兔,壬寅,己亥,炉中火
2047/2/5,星期二,2047,正月,十一,丁卯,兔,壬寅,庚子,炉中火
2047/2/6,星期三,2047,正月,十二,丁卯,兔,壬寅,辛丑,炉中火
2047/2/7,星期四,2047,正月,十三,丁卯,兔,壬寅,壬寅,炉中火
2047/2/8,星期五,2047,正月,十四,丁卯,兔,壬寅,癸卯,炉中火
2047/2/9,星期六,2047,正月,十五,丁卯,兔,壬寅,甲辰,炉中火
2047/2/10,星期日,2047,正月,十六,丁卯,兔,壬寅,乙巳,炉中火
2047/2/11,星期一,2047,正月,十七,丁卯,兔,壬寅,丙午,炉中火
2047/2/12,星期二,2047,正月,十八,丁卯,兔,壬寅,丁未,炉中火
2047/2/13,星期三,2047,正月,十九,丁卯,兔,壬寅,戊申,炉中火
2047/2/14,星期四,2047,正月,二十,丁卯,兔,壬寅,己酉,炉中火
2047/2/15,星期五,2047,正月,廿一,丁卯,兔,壬寅,庚戌,炉中火
2047/2/16,星期六,2047,正月,廿二,丁卯,兔,壬寅,辛亥,炉中火
2047/2/17,星期日,2047,正月,廿三,丁卯,兔,壬寅,壬子,炉中火
2047/2/18,星期一,2047,正月,廿四,丁卯,兔,壬寅,癸丑,炉中火
2047/2/19,星期二,2047,正月,廿五,丁卯,兔,壬寅,甲寅,炉中火
2047/2/20,星期三,2047,正月,廿六,丁卯,兔,壬寅,乙卯,炉中火
2047/2/21,星期四,2047,正月,廿七,丁卯,兔,壬寅,丙辰,炉中火
